CustomerID,Daypart,Visit#Daypart
140143,Before 9 AM,4
140226,Before 9 AM,4
140327,Before 9 AM,4
140328,Before 9 AM,4
140332,Before 9 AM,4
140345,Before 9 AM,4
140347,Before 9 AM,4
140348,Before 9 AM,4
140351,Before 9 AM,4
140352,Before 9 AM,4
140354,Before 9 AM,4
140356,Before 9 AM,4
140484,Before 9 AM,4
140485,Before 9 AM,4
140509,Before 9 AM,4
140510,Before 9 AM,4
140511,Before 9 AM,4
140687,Before 9 AM,4
140691,Before 9 AM,4
140695,Before 9 AM,4
140701,Before 9 AM,4
140705,Before 9 AM,4
140732,Before 9 AM,4
141270,Before 9 AM,4
141289,Before 9 AM,4
141290,Before 9 AM,4
141291,Before 9 AM,4
141292,Before 9 AM,4
141296,Before 9 AM,4
733873,Before 9 AM,4
737459,Before 9 AM,4
739479,Before 9 AM,4
742419,Before 9 AM,4
748029,Before 9 AM,4
748528,Before 9 AM,4
749194,Before 9 AM,4
749208,Before 9 AM,4
750415,Before 9 AM,4
752287,Before 9 AM,4
754605,Before 9 AM,4
755862,Before 9 AM,4
768725,Before 9 AM,4
780027,Before 9 AM,4
780186,Before 9 AM,4
783705,Before 9 AM,4
786547,Before 9 AM,4
788783,Before 9 AM,4
788990,Before 9 AM,4
788995,Before 9 AM,4
792150,Before 9 AM,4
792800,Before 9 AM,4
793019,Before 9 AM,4
793942,Before 9 AM,4
799843,Before 9 AM,4
803195,Before 9 AM,4
803308,Before 9 AM,4
805508,Before 9 AM,4
806643,Before 9 AM,4
806793,Before 9 AM,4
807670,Before 9 AM,4
807723,Before 9 AM,4
812927,Before 9 AM,4
813684,Before 9 AM,4
816972,Before 9 AM,4
817086,Before 9 AM,4
817486,Before 9 AM,4
817926,Before 9 AM,4
818174,Before 9 AM,4
820395,Before 9 AM,4
821094,Before 9 AM,4
823105,Before 9 AM,4
824031,Before 9 AM,4
824165,Before 9 AM,4
826553,Before 9 AM,4
826584,Before 9 AM,4
826969,Before 9 AM,4
827077,Before 9 AM,4
827410,Before 9 AM,4
828730,Before 9 AM,4
829804,Before 9 AM,4
830114,Before 9 AM,4
830276,Before 9 AM,4
831421,Before 9 AM,4
831587,Before 9 AM,4
833401,Before 9 AM,4
833403,Before 9 AM,4
833705,Before 9 AM,4
833869,Before 9 AM,4
834043,Before 9 AM,4
834569,Before 9 AM,4
834879,Before 9 AM,4
835305,Before 9 AM,4
836158,Before 9 AM,4
836296,Before 9 AM,4
836412,Before 9 AM,4
837278,Before 9 AM,4
837417,Before 9 AM,4
837715,Before 9 AM,4
837755,Before 9 AM,4
838170,Before 9 AM,4
838630,Before 9 AM,4
838658,Before 9 AM,4
838901,Before 9 AM,4
839680,Before 9 AM,4
839795,Before 9 AM,4
839822,Before 9 AM,4
840436,Before 9 AM,4
840534,Before 9 AM,4
842154,Before 9 AM,4
844629,Before 9 AM,4
845166,Before 9 AM,4
850297,Before 9 AM,4
856188,Before 9 AM,4
89965,Before 9 AM,4
89967,Before 9 AM,4
92622,Before 9 AM,4
93207,Before 9 AM,4
94227,Before 9 AM,4
95052,Before 9 AM,4
95911,Before 9 AM,4
96307,Before 9 AM,4
96566,Before 9 AM,4
101927,Before 9 AM,4
103003,Before 9 AM,4
106764,Before 9 AM,4
107046,Before 9 AM,4
107619,Before 9 AM,4
108226,Before 9 AM,4
109209,Before 9 AM,4
109819,Before 9 AM,4
109919,Before 9 AM,4
110395,Before 9 AM,4
111088,Before 9 AM,4
111880,Before 9 AM,4
112174,Before 9 AM,4
112176,Before 9 AM,4
112177,Before 9 AM,4
112179,Before 9 AM,4
117059,Before 9 AM,4
117712,Before 9 AM,4
119275,Before 9 AM,4
119600,Before 9 AM,4
119617,Before 9 AM,4
119637,Before 9 AM,4
120123,Before 9 AM,4
122705,Before 9 AM,4
123300,Before 9 AM,4
123944,Before 9 AM,4
124189,Before 9 AM,4
124193,Before 9 AM,4
124202,Before 9 AM,4
124223,Before 9 AM,4
124421,Before 9 AM,4
124755,Before 9 AM,4
124756,Before 9 AM,4
126111,Before 9 AM,4
126114,Before 9 AM,4
131088,Before 9 AM,4
132627,Before 9 AM,4
133099,Before 9 AM,4
133913,Before 9 AM,4
134340,Before 9 AM,4
134418,Before 9 AM,4
134473,Before 9 AM,4
134496,Before 9 AM,4
134498,Before 9 AM,4
135303,Before 9 AM,4
135976,Before 9 AM,4
137752,Before 9 AM,4
137866,Before 9 AM,4
137945,Before 9 AM,4
137957,Before 9 AM,4
138123,Before 9 AM,4
138376,Before 9 AM,4
138599,Before 9 AM,4
138601,Before 9 AM,4
138603,Before 9 AM,4
138652,Before 9 AM,4
138655,Before 9 AM,4
138760,Before 9 AM,4
138762,Before 9 AM,4
138970,Before 9 AM,4
138983,Before 9 AM,4
138991,Before 9 AM,4
139018,Before 9 AM,4
139620,Before 9 AM,4
367359,Before 9 AM,4
368355,Before 9 AM,4
368655,Before 9 AM,4
369436,Before 9 AM,4
370872,Before 9 AM,4
371062,Before 9 AM,4
371065,Before 9 AM,4
372165,Before 9 AM,4
390349,Before 9 AM,4
398814,Before 9 AM,4
399375,Before 9 AM,4
399421,Before 9 AM,4
399439,Before 9 AM,4
405574,Before 9 AM,4
409232,Before 9 AM,4
419051,Before 9 AM,4
423288,Before 9 AM,4
433234,Before 9 AM,4
434085,Before 9 AM,4
435786,Before 9 AM,4
437948,Before 9 AM,4
438078,Before 9 AM,4
438450,Before 9 AM,4
439438,Before 9 AM,4
439439,Before 9 AM,4
440819,Before 9 AM,4
441946,Before 9 AM,4
442159,Before 9 AM,4
442395,Before 9 AM,4
445517,Before 9 AM,4
448085,Before 9 AM,4
451394,Before 9 AM,4
451815,Before 9 AM,4
454288,Before 9 AM,4
454673,Before 9 AM,4
454703,Before 9 AM,4
455550,Before 9 AM,4
456260,Before 9 AM,4
456501,Before 9 AM,4
457229,Before 9 AM,4
457338,Before 9 AM,4
457677,Before 9 AM,4
457695,Before 9 AM,4
457777,Before 9 AM,4
457953,Before 9 AM,4
458086,Before 9 AM,4
458269,Before 9 AM,4
459356,Before 9 AM,4
459712,Before 9 AM,4
350576,5 PM - before 9 PM,4
353618,5 PM - before 9 PM,4
353622,5 PM - before 9 PM,4
355530,5 PM - before 9 PM,4
366884,5 PM - before 9 PM,4
367856,5 PM - before 9 PM,4
368449,5 PM - before 9 PM,4
369434,5 PM - before 9 PM,4
369513,5 PM - before 9 PM,4
370457,5 PM - before 9 PM,4
370874,5 PM - before 9 PM,4
374279,5 PM - before 9 PM,4
374332,5 PM - before 9 PM,4
378613,5 PM - before 9 PM,4
382976,5 PM - before 9 PM,4
383552,5 PM - before 9 PM,4
391108,5 PM - before 9 PM,4
398202,5 PM - before 9 PM,4
398500,5 PM - before 9 PM,4
398501,5 PM - before 9 PM,4
399193,5 PM - before 9 PM,4
399421,5 PM - before 9 PM,4
399479,5 PM - before 9 PM,4
401175,5 PM - before 9 PM,4
402623,5 PM - before 9 PM,4
402760,5 PM - before 9 PM,4
404757,5 PM - before 9 PM,4
405111,5 PM - before 9 PM,4
405572,5 PM - before 9 PM,4
405573,5 PM - before 9 PM,4
405665,5 PM - before 9 PM,4
405892,5 PM - before 9 PM,4
406323,5 PM - before 9 PM,4
406409,5 PM - before 9 PM,4
406953,5 PM - before 9 PM,4
411363,5 PM - before 9 PM,4
414228,5 PM - before 9 PM,4
414741,5 PM - before 9 PM,4
420114,5 PM - before 9 PM,4
420781,5 PM - before 9 PM,4
427933,5 PM - before 9 PM,4
433239,5 PM - before 9 PM,4
433719,5 PM - before 9 PM,4
435107,5 PM - before 9 PM,4
436502,5 PM - before 9 PM,4
439355,5 PM - before 9 PM,4
439945,5 PM - before 9 PM,4
439948,5 PM - before 9 PM,4
440330,5 PM - before 9 PM,4
440745,5 PM - before 9 PM,4
441236,5 PM - before 9 PM,4
441239,5 PM - before 9 PM,4
441654,5 PM - before 9 PM,4
441960,5 PM - before 9 PM,4
443019,5 PM - before 9 PM,4
443609,5 PM - before 9 PM,4
443610,5 PM - before 9 PM,4
444646,5 PM - before 9 PM,4
445173,5 PM - before 9 PM,4
446179,5 PM - before 9 PM,4
447355,5 PM - before 9 PM,4
447726,5 PM - before 9 PM,4
448261,5 PM - before 9 PM,4
448859,5 PM - before 9 PM,4
449026,5 PM - before 9 PM,4
449430,5 PM - before 9 PM,4
449470,5 PM - before 9 PM,4
449904,5 PM - before 9 PM,4
451396,5 PM - before 9 PM,4
451462,5 PM - before 9 PM,4
451570,5 PM - before 9 PM,4
451627,5 PM - before 9 PM,4
451628,5 PM - before 9 PM,4
452039,5 PM - before 9 PM,4
453083,5 PM - before 9 PM,4
453085,5 PM - before 9 PM,4
454269,5 PM - before 9 PM,4
454276,5 PM - before 9 PM,4
454673,5 PM - before 9 PM,4
454860,5 PM - before 9 PM,4
455232,5 PM - before 9 PM,4
456524,5 PM - before 9 PM,4
456880,5 PM - before 9 PM,4
457570,5 PM - before 9 PM,4
457571,5 PM - before 9 PM,4
458351,5 PM - before 9 PM,4
458641,5 PM - before 9 PM,4
459316,5 PM - before 9 PM,4
459356,5 PM - before 9 PM,4
460225,5 PM - before 9 PM,4
731972,5 PM - before 9 PM,4
732821,5 PM - before 9 PM,4
733647,5 PM - before 9 PM,4
733873,5 PM - before 9 PM,4
734867,5 PM - before 9 PM,4
736817,5 PM - before 9 PM,4
738351,5 PM - before 9 PM,4
743290,5 PM - before 9 PM,4
745812,5 PM - before 9 PM,4
749187,5 PM - before 9 PM,4
750786,5 PM - before 9 PM,4
755816,5 PM - before 9 PM,4
756805,5 PM - before 9 PM,4
783496,5 PM - before 9 PM,4
788783,5 PM - before 9 PM,4
788995,5 PM - before 9 PM,4
792150,5 PM - before 9 PM,4
794385,5 PM - before 9 PM,4
794392,5 PM - before 9 PM,4
795214,5 PM - before 9 PM,4
796357,5 PM - before 9 PM,4
797892,5 PM - before 9 PM,4
798187,5 PM - before 9 PM,4
799568,5 PM - before 9 PM,4
803560,5 PM - before 9 PM,4
803990,5 PM - before 9 PM,4
804690,5 PM - before 9 PM,4
805126,5 PM - before 9 PM,4
806053,5 PM - before 9 PM,4
806288,5 PM - before 9 PM,4
807673,5 PM - before 9 PM,4
808242,5 PM - before 9 PM,4
809610,5 PM - before 9 PM,4
810097,5 PM - before 9 PM,4
811887,5 PM - before 9 PM,4
812183,5 PM - before 9 PM,4
812292,5 PM - before 9 PM,4
818186,5 PM - before 9 PM,4
818195,5 PM - before 9 PM,4
820222,5 PM - before 9 PM,4
820593,5 PM - before 9 PM,4
821441,5 PM - before 9 PM,4
823105,5 PM - before 9 PM,4
823161,5 PM - before 9 PM,4
823168,5 PM - before 9 PM,4
823650,5 PM - before 9 PM,4
823713,5 PM - before 9 PM,4
824203,5 PM - before 9 PM,4
824278,5 PM - before 9 PM,4
824591,5 PM - before 9 PM,4
825099,5 PM - before 9 PM,4
825704,5 PM - before 9 PM,4
826181,5 PM - before 9 PM,4
826317,5 PM - before 9 PM,4
826386,5 PM - before 9 PM,4
826614,5 PM - before 9 PM,4
826615,5 PM - before 9 PM,4
827785,5 PM - before 9 PM,4
828730,5 PM - before 9 PM,4
828902,5 PM - before 9 PM,4
829562,5 PM - before 9 PM,4
829717,5 PM - before 9 PM,4
830301,5 PM - before 9 PM,4
831912,5 PM - before 9 PM,4
832929,5 PM - before 9 PM,4
833324,5 PM - before 9 PM,4
834106,5 PM - before 9 PM,4
834478,5 PM - before 9 PM,4
834563,5 PM - before 9 PM,4
834672,5 PM - before 9 PM,4
834883,5 PM - before 9 PM,4
835202,5 PM - before 9 PM,4
835305,5 PM - before 9 PM,4
835722,5 PM - before 9 PM,4
835884,5 PM - before 9 PM,4
836024,5 PM - before 9 PM,4
836615,5 PM - before 9 PM,4
836639,5 PM - before 9 PM,4
837341,5 PM - before 9 PM,4
837515,5 PM - before 9 PM,4
837854,5 PM - before 9 PM,4
838703,5 PM - before 9 PM,4
839340,5 PM - before 9 PM,4
840190,5 PM - before 9 PM,4
841231,5 PM - before 9 PM,4
841425,5 PM - before 9 PM,4
842138,5 PM - before 9 PM,4
842632,5 PM - before 9 PM,4
847375,5 PM - before 9 PM,4
850174,5 PM - before 9 PM,4
850241,5 PM - before 9 PM,4
850875,5 PM - before 9 PM,4
854586,5 PM - before 9 PM,4
89100,5 PM - before 9 PM,4
89613,5 PM - before 9 PM,4
90419,5 PM - before 9 PM,4
90421,5 PM - before 9 PM,4
90519,5 PM - before 9 PM,4
92078,5 PM - before 9 PM,4
92182,5 PM - before 9 PM,4
92316,5 PM - before 9 PM,4
92584,5 PM - before 9 PM,4
92622,5 PM - before 9 PM,4
92639,5 PM - before 9 PM,4
92839,5 PM - before 9 PM,4
92972,5 PM - before 9 PM,4
93386,5 PM - before 9 PM,4
93979,5 PM - before 9 PM,4
93981,5 PM - before 9 PM,4
93982,5 PM - before 9 PM,4
94027,5 PM - before 9 PM,4
94132,5 PM - before 9 PM,4
94136,5 PM - before 9 PM,4
94210,5 PM - before 9 PM,4
94216,5 PM - before 9 PM,4
94226,5 PM - before 9 PM,4
95192,5 PM - before 9 PM,4
95729,5 PM - before 9 PM,4
95733,5 PM - before 9 PM,4
96566,5 PM - before 9 PM,4
96598,5 PM - before 9 PM,4
96601,5 PM - before 9 PM,4
97234,5 PM - before 9 PM,4
103003,5 PM - before 9 PM,4
106765,5 PM - before 9 PM,4
106769,5 PM - before 9 PM,4
106770,5 PM - before 9 PM,4
107045,5 PM - before 9 PM,4
107046,5 PM - before 9 PM,4
107048,5 PM - before 9 PM,4
107625,5 PM - before 9 PM,4
108088,5 PM - before 9 PM,4
108654,5 PM - before 9 PM,4
108891,5 PM - before 9 PM,4
108893,5 PM - before 9 PM,4
108898,5 PM - before 9 PM,4
109209,5 PM - before 9 PM,4
109780,5 PM - before 9 PM,4
109819,5 PM - before 9 PM,4
109920,5 PM - before 9 PM,4
109994,5 PM - before 9 PM,4
110395,5 PM - before 9 PM,4
110404,5 PM - before 9 PM,4
110587,5 PM - before 9 PM,4
110590,5 PM - before 9 PM,4
110591,5 PM - before 9 PM,4
110596,5 PM - before 9 PM,4
110803,5 PM - before 9 PM,4
111017,5 PM - before 9 PM,4
111106,5 PM - before 9 PM,4
111435,5 PM - before 9 PM,4
111487,5 PM - before 9 PM,4
111498,5 PM - before 9 PM,4
111761,5 PM - before 9 PM,4
111881,5 PM - before 9 PM,4
112024,5 PM - before 9 PM,4
112027,5 PM - before 9 PM,4
112175,5 PM - before 9 PM,4
112181,5 PM - before 9 PM,4
112196,5 PM - before 9 PM,4
112201,5 PM - before 9 PM,4
112226,5 PM - before 9 PM,4
112436,5 PM - before 9 PM,4
112441,5 PM - before 9 PM,4
113431,5 PM - before 9 PM,4
117059,5 PM - before 9 PM,4
117480,5 PM - before 9 PM,4
117796,5 PM - before 9 PM,4
117921,5 PM - before 9 PM,4
117922,5 PM - before 9 PM,4
118269,5 PM - before 9 PM,4
119276,5 PM - before 9 PM,4
119601,5 PM - before 9 PM,4
119615,5 PM - before 9 PM,4
119617,5 PM - before 9 PM,4
120123,5 PM - before 9 PM,4
120170,5 PM - before 9 PM,4
121230,5 PM - before 9 PM,4
121311,5 PM - before 9 PM,4
122231,5 PM - before 9 PM,4
122240,5 PM - before 9 PM,4
122320,5 PM - before 9 PM,4
122383,5 PM - before 9 PM,4
122439,5 PM - before 9 PM,4
122591,5 PM - before 9 PM,4
122706,5 PM - before 9 PM,4
123415,5 PM - before 9 PM,4
123946,5 PM - before 9 PM,4
124185,5 PM - before 9 PM,4
124193,5 PM - before 9 PM,4
124735,5 PM - before 9 PM,4
124755,5 PM - before 9 PM,4
124756,5 PM - before 9 PM,4
132487,5 PM - before 9 PM,4
133778,5 PM - before 9 PM,4
134353,5 PM - before 9 PM,4
134354,5 PM - before 9 PM,4
134419,5 PM - before 9 PM,4
134490,5 PM - before 9 PM,4
134492,5 PM - before 9 PM,4
134493,5 PM - before 9 PM,4
134495,5 PM - before 9 PM,4
134541,5 PM - before 9 PM,4
134673,5 PM - before 9 PM,4
134908,5 PM - before 9 PM,4
135102,5 PM - before 9 PM,4
135172,5 PM - before 9 PM,4
135175,5 PM - before 9 PM,4
135176,5 PM - before 9 PM,4
135293,5 PM - before 9 PM,4
135303,5 PM - before 9 PM,4
136072,5 PM - before 9 PM,4
137865,5 PM - before 9 PM,4
137957,5 PM - before 9 PM,4
137969,5 PM - before 9 PM,4
138182,5 PM - before 9 PM,4
138294,5 PM - before 9 PM,4
138295,5 PM - before 9 PM,4
138298,5 PM - before 9 PM,4
138300,5 PM - before 9 PM,4
138301,5 PM - before 9 PM,4
138314,5 PM - before 9 PM,4
138387,5 PM - before 9 PM,4
138601,5 PM - before 9 PM,4
138603,5 PM - before 9 PM,4
138742,5 PM - before 9 PM,4
138748,5 PM - before 9 PM,4
138759,5 PM - before 9 PM,4
138760,5 PM - before 9 PM,4
138762,5 PM - before 9 PM,4
138873,5 PM - before 9 PM,4
138991,5 PM - before 9 PM,4
139007,5 PM - before 9 PM,4
139011,5 PM - before 9 PM,4
139015,5 PM - before 9 PM,4
139020,5 PM - before 9 PM,4
139022,5 PM - before 9 PM,4
139024,5 PM - before 9 PM,4
139046,5 PM - before 9 PM,4
140019,5 PM - before 9 PM,4
140772,5 PM - before 9 PM,4
140862,5 PM - before 9 PM,4
141303,5 PM - before 9 PM,4
141472,5 PM - before 9 PM,4
141679,5 PM - before 9 PM,4
106514,5 PM - before 9 PM,4
106555,5 PM - before 9 PM,4
109195,5 PM - before 9 PM,4
109198,5 PM - before 9 PM,4
109220,5 PM - before 9 PM,4
110762,5 PM - before 9 PM,4
111144,5 PM - before 9 PM,4
111430,5 PM - before 9 PM,4
111441,5 PM - before 9 PM,4
111451,5 PM - before 9 PM,4
111452,5 PM - before 9 PM,4
112210,5 PM - before 9 PM,4
112296,5 PM - before 9 PM,4
112337,5 PM - before 9 PM,4
112340,5 PM - before 9 PM,4
112348,5 PM - before 9 PM,4
112522,5 PM - before 9 PM,4
112524,5 PM - before 9 PM,4
112567,5 PM - before 9 PM,4
112586,5 PM - before 9 PM,4
112590,5 PM - before 9 PM,4
112823,5 PM - before 9 PM,4
118282,5 PM - before 9 PM,4
118667,5 PM - before 9 PM,4
120142,5 PM - before 9 PM,4
121394,5 PM - before 9 PM,4
121549,5 PM - before 9 PM,4
123635,5 PM - before 9 PM,4
123638,5 PM - before 9 PM,4
123937,5 PM - before 9 PM,4
123940,5 PM - before 9 PM,4
123952,5 PM - before 9 PM,4
123953,5 PM - before 9 PM,4
124052,5 PM - before 9 PM,4
124053,5 PM - before 9 PM,4
124301,5 PM - before 9 PM,4
124574,5 PM - before 9 PM,4
124580,5 PM - before 9 PM,4
124581,5 PM - before 9 PM,4
125495,5 PM - before 9 PM,4
125497,5 PM - before 9 PM,4
125684,5 PM - before 9 PM,4
125721,5 PM - before 9 PM,4
125861,5 PM - before 9 PM,4
125901,5 PM - before 9 PM,4
131462,5 PM - before 9 PM,4
132692,5 PM - before 9 PM,4
132904,5 PM - before 9 PM,4
133483,5 PM - before 9 PM,4
133484,5 PM - before 9 PM,4
133732,5 PM - before 9 PM,4
133756,5 PM - before 9 PM,4
133932,5 PM - before 9 PM,4
134325,5 PM - before 9 PM,4
134334,5 PM - before 9 PM,4
134342,5 PM - before 9 PM,4
134349,5 PM - before 9 PM,4
134567,5 PM - before 9 PM,4
134899,5 PM - before 9 PM,4
134914,5 PM - before 9 PM,4
134923,5 PM - before 9 PM,4
134980,5 PM - before 9 PM,4
134982,5 PM - before 9 PM,4
134983,5 PM - before 9 PM,4
135381,5 PM - before 9 PM,4
135454,5 PM - before 9 PM,4
136213,5 PM - before 9 PM,4
137621,5 PM - before 9 PM,4
371388,5 PM - before 9 PM,4
373706,5 PM - before 9 PM,4
374078,5 PM - before 9 PM,4
387870,5 PM - before 9 PM,4
390223,5 PM - before 9 PM,4
391225,5 PM - before 9 PM,4
392020,5 PM - before 9 PM,4
392992,5 PM - before 9 PM,4
394279,5 PM - before 9 PM,4
394280,5 PM - before 9 PM,4
394678,5 PM - before 9 PM,4
395125,5 PM - before 9 PM,4
398461,5 PM - before 9 PM,4
401780,5 PM - before 9 PM,4
409695,5 PM - before 9 PM,4
413412,5 PM - before 9 PM,4
415567,5 PM - before 9 PM,4
416427,5 PM - before 9 PM,4
419491,5 PM - before 9 PM,4
419509,5 PM - before 9 PM,4
429983,5 PM - before 9 PM,4
434854,5 PM - before 9 PM,4
435598,5 PM - before 9 PM,4
437270,5 PM - before 9 PM,4
437900,5 PM - before 9 PM,4
438702,5 PM - before 9 PM,4
439324,5 PM - before 9 PM,4
441136,5 PM - before 9 PM,4
441701,5 PM - before 9 PM,4
441953,5 PM - before 9 PM,4
442270,5 PM - before 9 PM,4
443636,5 PM - before 9 PM,4
444955,5 PM - before 9 PM,4
445062,5 PM - before 9 PM,4
445306,5 PM - before 9 PM,4
446463,5 PM - before 9 PM,4
446875,5 PM - before 9 PM,4
450818,5 PM - before 9 PM,4
450819,5 PM - before 9 PM,4
462930,5 PM - before 9 PM,4
727701,5 PM - before 9 PM,4
727861,5 PM - before 9 PM,4
729919,5 PM - before 9 PM,4
731715,5 PM - before 9 PM,4
734518,5 PM - before 9 PM,4
739202,5 PM - before 9 PM,4
742978,5 PM - before 9 PM,4
745139,5 PM - before 9 PM,4
756858,5 PM - before 9 PM,4
770941,5 PM - before 9 PM,4
785317,5 PM - before 9 PM,4
786553,5 PM - before 9 PM,4
787164,5 PM - before 9 PM,4
790252,5 PM - before 9 PM,4
791582,5 PM - before 9 PM,4
792863,5 PM - before 9 PM,4
798146,5 PM - before 9 PM,4
806382,5 PM - before 9 PM,4
817882,5 PM - before 9 PM,4
817885,5 PM - before 9 PM,4
818857,5 PM - before 9 PM,4
821645,5 PM - before 9 PM,4
823993,5 PM - before 9 PM,4
826209,5 PM - before 9 PM,4
826421,5 PM - before 9 PM,4
827936,5 PM - before 9 PM,4
828475,5 PM - before 9 PM,4
828534,5 PM - before 9 PM,4
828677,5 PM - before 9 PM,4
828969,5 PM - before 9 PM,4
830971,5 PM - before 9 PM,4
119540,5 PM - before 9 PM,4
119676,5 PM - before 9 PM,4
119690,5 PM - before 9 PM,4
120133,5 PM - before 9 PM,4
120472,5 PM - before 9 PM,4
121414,5 PM - before 9 PM,4
123554,5 PM - before 9 PM,4
123864,5 PM - before 9 PM,4
127249,5 PM - before 9 PM,4
127251,5 PM - before 9 PM,4
127600,5 PM - before 9 PM,4
132944,5 PM - before 9 PM,4
133941,5 PM - before 9 PM,4
134136,5 PM - before 9 PM,4
134273,5 PM - before 9 PM,4
134823,5 PM - before 9 PM,4
135770,5 PM - before 9 PM,4
135869,5 PM - before 9 PM,4
136138,5 PM - before 9 PM,4
136140,5 PM - before 9 PM,4
137495,5 PM - before 9 PM,4
137952,5 PM - before 9 PM,4
138114,5 PM - before 9 PM,4
138115,5 PM - before 9 PM,4
138283,5 PM - before 9 PM,4
138352,5 PM - before 9 PM,4
138408,5 PM - before 9 PM,4
138409,5 PM - before 9 PM,4
138593,5 PM - before 9 PM,4
138725,5 PM - before 9 PM,4
138934,5 PM - before 9 PM,4
139086,5 PM - before 9 PM,4
139089,5 PM - before 9 PM,4
139180,5 PM - before 9 PM,4
139229,5 PM - before 9 PM,4
139241,5 PM - before 9 PM,4
139310,5 PM - before 9 PM,4
379336,5 PM - before 9 PM,4
396684,5 PM - before 9 PM,4
399694,5 PM - before 9 PM,4
407137,5 PM - before 9 PM,4
409029,5 PM - before 9 PM,4
409265,5 PM - before 9 PM,4
415077,5 PM - before 9 PM,4
416831,5 PM - before 9 PM,4
418012,5 PM - before 9 PM,4
429329,5 PM - before 9 PM,4
433450,5 PM - before 9 PM,4
434120,5 PM - before 9 PM,4
436161,5 PM - before 9 PM,4
439612,5 PM - before 9 PM,4
444108,5 PM - before 9 PM,4
446491,5 PM - before 9 PM,4
450247,5 PM - before 9 PM,4
450427,5 PM - before 9 PM,4
450675,5 PM - before 9 PM,4
452099,5 PM - before 9 PM,4
452239,5 PM - before 9 PM,4
453621,5 PM - before 9 PM,4
458186,5 PM - before 9 PM,4
458900,5 PM - before 9 PM,4
459289,5 PM - before 9 PM,4
459493,5 PM - before 9 PM,4
460140,5 PM - before 9 PM,4
460221,5 PM - before 9 PM,4
460229,5 PM - before 9 PM,4
460260,5 PM - before 9 PM,4
460426,5 PM - before 9 PM,4
460455,5 PM - before 9 PM,4
737800,5 PM - before 9 PM,4
742657,5 PM - before 9 PM,4
748578,5 PM - before 9 PM,4
749834,5 PM - before 9 PM,4
752021,5 PM - before 9 PM,4
752673,5 PM - before 9 PM,4
758148,5 PM - before 9 PM,4
763558,5 PM - before 9 PM,4
767644,5 PM - before 9 PM,4
778056,5 PM - before 9 PM,4
797797,5 PM - before 9 PM,4
802746,5 PM - before 9 PM,4
805028,5 PM - before 9 PM,4
810014,5 PM - before 9 PM,4
810265,5 PM - before 9 PM,4
818047,5 PM - before 9 PM,4
818467,5 PM - before 9 PM,4
824205,5 PM - before 9 PM,4
824941,5 PM - before 9 PM,4
825512,5 PM - before 9 PM,4
852780,5 PM - before 9 PM,4
860675,5 PM - before 9 PM,4
98100,5 PM - before 9 PM,4
98102,5 PM - before 9 PM,4
103542,5 PM - before 9 PM,4
103631,5 PM - before 9 PM,4
107776,5 PM - before 9 PM,4
115109,5 PM - before 9 PM,4
115145,5 PM - before 9 PM,4
115349,5 PM - before 9 PM,4
116041,5 PM - before 9 PM,4
117732,5 PM - before 9 PM,4
132160,5 PM - before 9 PM,4
132162,5 PM - before 9 PM,4
132163,5 PM - before 9 PM,4
132408,5 PM - before 9 PM,4
134736,5 PM - before 9 PM,4
134837,5 PM - before 9 PM,4
135232,5 PM - before 9 PM,4
135544,5 PM - before 9 PM,4
135987,5 PM - before 9 PM,4
344465,5 PM - before 9 PM,4
344534,5 PM - before 9 PM,4
348305,5 PM - before 9 PM,4
359149,5 PM - before 9 PM,4
360211,5 PM - before 9 PM,4
361560,5 PM - before 9 PM,4
362977,5 PM - before 9 PM,4
366452,5 PM - before 9 PM,4
381726,5 PM - before 9 PM,4
389905,5 PM - before 9 PM,4
393330,5 PM - before 9 PM,4
396322,5 PM - before 9 PM,4
396325,5 PM - before 9 PM,4
409565,5 PM - before 9 PM,4
412882,5 PM - before 9 PM,4
416189,5 PM - before 9 PM,4
416195,5 PM - before 9 PM,4
416337,5 PM - before 9 PM,4
417358,5 PM - before 9 PM,4
417639,5 PM - before 9 PM,4
418245,5 PM - before 9 PM,4
418343,5 PM - before 9 PM,4
418687,5 PM - before 9 PM,4
419057,5 PM - before 9 PM,4
441980,5 PM - before 9 PM,4
444594,5 PM - before 9 PM,4
444631,5 PM - before 9 PM,4
445295,5 PM - before 9 PM,4
783881,5 PM - before 9 PM,4
791541,5 PM - before 9 PM,4
804010,5 PM - before 9 PM,4
806679,5 PM - before 9 PM,4
808797,5 PM - before 9 PM,4
809004,5 PM - before 9 PM,4
815381,5 PM - before 9 PM,4
816080,5 PM - before 9 PM,4
816627,5 PM - before 9 PM,4
821837,5 PM - before 9 PM,4
825060,5 PM - before 9 PM,4
826276,5 PM - before 9 PM,4
826591,5 PM - before 9 PM,4
831960,5 PM - before 9 PM,4
833355,5 PM - before 9 PM,4
833419,5 PM - before 9 PM,4
835059,5 PM - before 9 PM,4
835152,5 PM - before 9 PM,4
836059,5 PM - before 9 PM,4
836139,5 PM - before 9 PM,4
840378,5 PM - before 9 PM,4
841674,5 PM - before 9 PM,4
842332,5 PM - before 9 PM,4
843451,5 PM - before 9 PM,4
844514,5 PM - before 9 PM,4
847066,5 PM - before 9 PM,4
850481,5 PM - before 9 PM,4
852907,5 PM - before 9 PM,4
380365,5 PM - before 9 PM,4
382378,5 PM - before 9 PM,4
