CustomerID,DayID,Visit
815381,DAY03,4
815392,DAY03,4
815715,DAY03,4
815842,DAY03,4
815970,DAY03,4
816080,DAY03,4
816183,DAY03,4
816184,DAY03,4
816284,DAY03,4
816323,DAY03,4
816329,DAY03,4
816450,DAY03,4
816581,DAY03,4
817562,DAY03,4
818029,DAY03,4
818035,DAY03,4
818172,DAY03,4
819663,DAY03,4
819710,DAY03,4
820123,DAY03,4
826591,DAY03,4
827902,DAY03,4
828007,DAY03,4
828520,DAY03,4
830887,DAY03,4
830994,DAY03,4
832795,DAY03,4
834742,DAY03,4
834889,DAY03,4
836195,DAY03,4
836202,DAY03,4
837756,DAY03,4
842309,DAY03,4
842540,DAY03,4
843322,DAY03,4
849438,DAY03,4
849544,DAY03,4
849638,DAY03,4
850935,DAY03,4
852627,DAY03,4
345938,DAY03,4
349874,DAY03,4
351105,DAY03,4
351111,DAY03,4
351112,DAY03,4
351114,DAY03,4
352060,DAY03,4
352984,DAY03,4
353619,DAY03,4
353622,DAY03,4
367354,DAY03,4
368351,DAY03,4
368352,DAY03,4
368356,DAY03,4
368436,DAY03,4
368451,DAY03,4
368654,DAY03,4
369514,DAY03,4
370458,DAY03,4
370459,DAY03,4
370790,DAY03,4
371064,DAY03,4
371067,DAY03,4
371500,DAY03,4
373789,DAY03,4
374364,DAY03,4
374365,DAY03,4
378382,DAY03,4
379371,DAY03,4
380839,DAY03,4
383557,DAY03,4
386293,DAY03,4
392166,DAY03,4
392167,DAY03,4
392408,DAY03,4
392410,DAY03,4
392429,DAY03,4
398191,DAY03,4
398202,DAY03,4
398541,DAY03,4
399422,DAY03,4
399423,DAY03,4
399425,DAY03,4
399480,DAY03,4
401187,DAY03,4
403591,DAY03,4
404508,DAY03,4
404757,DAY03,4
405138,DAY03,4
405139,DAY03,4
405433,DAY03,4
406169,DAY03,4
406519,DAY03,4
406701,DAY03,4
406953,DAY03,4
409503,DAY03,4
429592,DAY03,4
432621,DAY03,4
432820,DAY03,4
433128,DAY03,4
433235,DAY03,4
435085,DAY03,4
435111,DAY03,4
435140,DAY03,4
435316,DAY03,4
437595,DAY03,4
437927,DAY03,4
438078,DAY03,4
439188,DAY03,4
439435,DAY03,4
439436,DAY03,4
439949,DAY03,4
440599,DAY03,4
440747,DAY03,4
440753,DAY03,4
440906,DAY03,4
441115,DAY03,4
441239,DAY03,4
441255,DAY03,4
441295,DAY03,4
441306,DAY03,4
441307,DAY03,4
441482,DAY03,4
441649,DAY03,4
442585,DAY03,4
444685,DAY03,4
445819,DAY03,4
446100,DAY03,4
446184,DAY03,4
446437,DAY03,4
447179,DAY03,4
447253,DAY03,4
447506,DAY03,4
447716,DAY03,4
448001,DAY03,4
451451,DAY03,4
451840,DAY03,4
451842,DAY03,4
451843,DAY03,4
451859,DAY03,4
451861,DAY03,4
451862,DAY03,4
451898,DAY03,4
451979,DAY03,4
452038,DAY03,4
452235,DAY03,4
452317,DAY03,4
452926,DAY03,4
452942,DAY03,4
453764,DAY03,4
454275,DAY03,4
454703,DAY03,4
455816,DAY03,4
456689,DAY03,4
456808,DAY03,4
457288,DAY03,4
457570,DAY03,4
457602,DAY03,4
457789,DAY03,4
458046,DAY03,4
458246,DAY03,4
458273,DAY03,4
458350,DAY03,4
458777,DAY03,4
458783,DAY03,4
459682,DAY03,4
459693,DAY03,4
459709,DAY03,4
459806,DAY03,4
459877,DAY03,4
460225,DAY03,4
729019,DAY03,4
731668,DAY03,4
737286,DAY03,4
738215,DAY03,4
738587,DAY03,4
738985,DAY03,4
739488,DAY03,4
739958,DAY03,4
740773,DAY03,4
742522,DAY03,4
744957,DAY03,4
745581,DAY03,4
746931,DAY03,4
747410,DAY03,4
747766,DAY03,4
748057,DAY03,4
748160,DAY03,4
748285,DAY03,4
748497,DAY03,4
748563,DAY03,4
749617,DAY03,4
751130,DAY03,4
752187,DAY03,4
752734,DAY03,4
752826,DAY03,4
752923,DAY03,4
753429,DAY03,4
753557,DAY03,4
753731,DAY03,4
756044,DAY03,4
756627,DAY03,4
761044,DAY03,4
775425,DAY03,4
775864,DAY03,4
778941,DAY03,4
782633,DAY03,4
782852,DAY03,4
783496,DAY03,4
784055,DAY03,4
784430,DAY03,4
784935,DAY03,4
788556,DAY03,4
789523,DAY03,4
790237,DAY03,4
790334,DAY03,4
790859,DAY03,4
791751,DAY03,4
792066,DAY03,4
792074,DAY03,4
792542,DAY03,4
793017,DAY03,4
795370,DAY03,4
796221,DAY03,4
796284,DAY03,4
796685,DAY03,4
797892,DAY03,4
797914,DAY03,4
799488,DAY03,4
799636,DAY03,4
799843,DAY03,4
804081,DAY03,4
804121,DAY03,4
804653,DAY03,4
805168,DAY03,4
807731,DAY03,4
807823,DAY03,4
808070,DAY03,4
809444,DAY03,4
810710,DAY03,4
812174,DAY03,4
812546,DAY03,4
812638,DAY03,4
815637,DAY03,4
815814,DAY03,4
818677,DAY03,4
819209,DAY03,4
823200,DAY03,4
823434,DAY03,4
823716,DAY03,4
823783,DAY03,4
823896,DAY03,4
824770,DAY03,4
824772,DAY03,4
824802,DAY03,4
824843,DAY03,4
824948,DAY03,4
824951,DAY03,4
825121,DAY03,4
825746,DAY03,4
826132,DAY03,4
826180,DAY03,4
826418,DAY03,4
826487,DAY03,4
826689,DAY03,4
826942,DAY03,4
826974,DAY03,4
828409,DAY03,4
828511,DAY03,4
829822,DAY03,4
830051,DAY03,4
830160,DAY03,4
830359,DAY03,4
830372,DAY03,4
830380,DAY03,4
830927,DAY03,4
831913,DAY03,4
831941,DAY03,4
831947,DAY03,4
832031,DAY03,4
832198,DAY03,4
832423,DAY03,4
833174,DAY03,4
833332,DAY03,4
833463,DAY03,4
833476,DAY03,4
833859,DAY03,4
833906,DAY03,4
834106,DAY03,4
834432,DAY03,4
834625,DAY03,4
834765,DAY03,4
834886,DAY03,4
835010,DAY03,4
835311,DAY03,4
835955,DAY03,4
836101,DAY03,4
836148,DAY03,4
836152,DAY03,4
836215,DAY03,4
836347,DAY03,4
836424,DAY03,4
836455,DAY03,4
836736,DAY03,4
837171,DAY03,4
837323,DAY03,4
837506,DAY03,4
837567,DAY03,4
837658,DAY03,4
837766,DAY03,4
837884,DAY03,4
838114,DAY03,4
838115,DAY03,4
838141,DAY03,4
838254,DAY03,4
838300,DAY03,4
839189,DAY03,4
839735,DAY03,4
839899,DAY03,4
840009,DAY03,4
840662,DAY03,4
840681,DAY03,4
840768,DAY03,4
840953,DAY03,4
841544,DAY03,4
841727,DAY03,4
842262,DAY03,4
842384,DAY03,4
843564,DAY03,4
844659,DAY03,4
845924,DAY03,4
846666,DAY03,4
848708,DAY03,4
851546,DAY03,4
851936,DAY03,4
852651,DAY03,4
855074,DAY03,4
855259,DAY03,4
862137,DAY03,4
89963,DAY03,4
90422,DAY03,4
92075,DAY03,4
92690,DAY03,4
92874,DAY03,4
92918,DAY03,4
93048,DAY03,4
93168,DAY03,4
93183,DAY03,4
93389,DAY03,4
94134,DAY03,4
94137,DAY03,4
94647,DAY03,4
94871,DAY03,4
95252,DAY03,4
95720,DAY03,4
95848,DAY03,4
95908,DAY03,4
95909,DAY03,4
96306,DAY03,4
101921,DAY03,4
101929,DAY03,4
101933,DAY03,4
106716,DAY03,4
107047,DAY03,4
107620,DAY03,4
107622,DAY03,4
107665,DAY03,4
108653,DAY03,4
108655,DAY03,4
109163,DAY03,4
109172,DAY03,4
109419,DAY03,4
109723,DAY03,4
109724,DAY03,4
109948,DAY03,4
110162,DAY03,4
110250,DAY03,4
110509,DAY03,4
110588,DAY03,4
110589,DAY03,4
110593,DAY03,4
111059,DAY03,4
111434,DAY03,4
111485,DAY03,4
111871,DAY03,4
111872,DAY03,4
111932,DAY03,4
112044,DAY03,4
112175,DAY03,4
112178,DAY03,4
112271,DAY03,4
113581,DAY03,4
117706,DAY03,4
117976,DAY03,4
118266,DAY03,4
118270,DAY03,4
119279,DAY03,4
119369,DAY03,4
119468,DAY03,4
119618,DAY03,4
120124,DAY03,4
121225,DAY03,4
121308,DAY03,4
122254,DAY03,4
122256,DAY03,4
123109,DAY03,4
123110,DAY03,4
123111,DAY03,4
123112,DAY03,4
123113,DAY03,4
123114,DAY03,4
123258,DAY03,4
124182,DAY03,4
124195,DAY03,4
124199,DAY03,4
124200,DAY03,4
124223,DAY03,4
124419,DAY03,4
124752,DAY03,4
124838,DAY03,4
125734,DAY03,4
125737,DAY03,4
126109,DAY03,4
126112,DAY03,4
126117,DAY03,4
131087,DAY03,4
131090,DAY03,4
131556,DAY03,4
131557,DAY03,4
131558,DAY03,4
131559,DAY03,4
132605,DAY03,4
132606,DAY03,4
132607,DAY03,4
132949,DAY03,4
132952,DAY03,4
132956,DAY03,4
133096,DAY03,4
133100,DAY03,4
133275,DAY03,4
133325,DAY03,4
133327,DAY03,4
133381,DAY03,4
133409,DAY03,4
133867,DAY03,4
133912,DAY03,4
133914,DAY03,4
133916,DAY03,4
133917,DAY03,4
134007,DAY03,4
134183,DAY03,4
134545,DAY03,4
134672,DAY03,4
135093,DAY03,4
135096,DAY03,4
135102,DAY03,4
135179,DAY03,4
135299,DAY03,4
136060,DAY03,4
136061,DAY03,4
136062,DAY03,4
136063,DAY03,4
136068,DAY03,4
136071,DAY03,4
136073,DAY03,4
136074,DAY03,4
137866,DAY03,4
137948,DAY03,4
137961,DAY03,4
137968,DAY03,4
138181,DAY03,4
138285,DAY03,4
138308,DAY03,4
138378,DAY03,4
138380,DAY03,4
138381,DAY03,4
138382,DAY03,4
138383,DAY03,4
138385,DAY03,4
138388,DAY03,4
138601,DAY03,4
138651,DAY03,4
138660,DAY03,4
138698,DAY03,4
138716,DAY03,4
138733,DAY03,4
138740,DAY03,4
138743,DAY03,4
138746,DAY03,4
138747,DAY03,4
138758,DAY03,4
138761,DAY03,4
138969,DAY03,4
138974,DAY03,4
138978,DAY03,4
138980,DAY03,4
138985,DAY03,4
139006,DAY03,4
139014,DAY03,4
139019,DAY03,4
139023,DAY03,4
139042,DAY03,4
139043,DAY03,4
139055,DAY03,4
139064,DAY03,4
140441,DAY03,4
140634,DAY03,4
141298,DAY03,4
141305,DAY03,4
141307,DAY03,4
141308,DAY03,4
141436,DAY03,4
141472,DAY03,4
112171,DAY03,4
112172,DAY03,4
119120,DAY03,4
119160,DAY03,4
119676,DAY03,4
120092,DAY03,4
120094,DAY03,4
120138,DAY03,4
120322,DAY03,4
120325,DAY03,4
120503,DAY03,4
121019,DAY03,4
121149,DAY03,4
121412,DAY03,4
121413,DAY03,4
121415,DAY03,4
121416,DAY03,4
122219,DAY03,4
122220,DAY03,4
122246,DAY03,4
122252,DAY03,4
122646,DAY03,4
123546,DAY03,4
123547,DAY03,4
123550,DAY03,4
123551,DAY03,4
123552,DAY03,4
123553,DAY03,4
125208,DAY03,4
125804,DAY03,4
126465,DAY03,4
126909,DAY03,4
126911,DAY03,4
126912,DAY03,4
126974,DAY03,4
127250,DAY03,4
127362,DAY03,4
127363,DAY03,4
127364,DAY03,4
127365,DAY03,4
127366,DAY03,4
127367,DAY03,4
127368,DAY03,4
127369,DAY03,4
127383,DAY03,4
127599,DAY03,4
127601,DAY03,4
127677,DAY03,4
130168,DAY03,4
131015,DAY03,4
131113,DAY03,4
132283,DAY03,4
132558,DAY03,4
132559,DAY03,4
132560,DAY03,4
132941,DAY03,4
133637,DAY03,4
133940,DAY03,4
133942,DAY03,4
133995,DAY03,4
133998,DAY03,4
134105,DAY03,4
134106,DAY03,4
134107,DAY03,4
134138,DAY03,4
134185,DAY03,4
134187,DAY03,4
134271,DAY03,4
134621,DAY03,4
134627,DAY03,4
134644,DAY03,4
134818,DAY03,4
134820,DAY03,4
134822,DAY03,4
134862,DAY03,4
134863,DAY03,4
134866,DAY03,4
134890,DAY03,4
134993,DAY03,4
135091,DAY03,4
135092,DAY03,4
135239,DAY03,4
135503,DAY03,4
135505,DAY03,4
135507,DAY03,4
135591,DAY03,4
135765,DAY03,4
135767,DAY03,4
135768,DAY03,4
135772,DAY03,4
135864,DAY03,4
135867,DAY03,4
135870,DAY03,4
135871,DAY03,4
135893,DAY03,4
135903,DAY03,4
136076,DAY03,4
136140,DAY03,4
136156,DAY03,4
136157,DAY03,4
136250,DAY03,4
136267,DAY03,4
136314,DAY03,4
136385,DAY03,4
136390,DAY03,4
136529,DAY03,4
136608,DAY03,4
136651,DAY03,4
137856,DAY03,4
137857,DAY03,4
137861,DAY03,4
137862,DAY03,4
137874,DAY03,4
138132,DAY03,4
138158,DAY03,4
138159,DAY03,4
138161,DAY03,4
138162,DAY03,4
138166,DAY03,4
138186,DAY03,4
138188,DAY03,4
138288,DAY03,4
138292,DAY03,4
138353,DAY03,4
138355,DAY03,4
138408,DAY03,4
138409,DAY03,4
138410,DAY03,4
138459,DAY03,4
138476,DAY03,4
138480,DAY03,4
138491,DAY03,4
138495,DAY03,4
138537,DAY03,4
138538,DAY03,4
138551,DAY03,4
138552,DAY03,4
138554,DAY03,4
138555,DAY03,4
138647,DAY03,4
138725,DAY03,4
138726,DAY03,4
138728,DAY03,4
138796,DAY03,4
138797,DAY03,4
138799,DAY03,4
138800,DAY03,4
138830,DAY03,4
138831,DAY03,4
138932,DAY03,4
138933,DAY03,4
138934,DAY03,4
138936,DAY03,4
138937,DAY03,4
138940,DAY03,4
138942,DAY03,4
139028,DAY03,4
139029,DAY03,4
139032,DAY03,4
139069,DAY03,4
139070,DAY03,4
139086,DAY03,4
139087,DAY03,4
139102,DAY03,4
139164,DAY03,4
139172,DAY03,4
139174,DAY03,4
139179,DAY03,4
139183,DAY03,4
139192,DAY03,4
139209,DAY03,4
139212,DAY03,4
139228,DAY03,4
139229,DAY03,4
139231,DAY03,4
139240,DAY03,4
139242,DAY03,4
139299,DAY03,4
139301,DAY03,4
139302,DAY03,4
139311,DAY03,4
139313,DAY03,4
139317,DAY03,4
139318,DAY03,4
366483,DAY03,4
366562,DAY03,4
367132,DAY03,4
367316,DAY03,4
367324,DAY03,4
368988,DAY03,4
369557,DAY03,4
369611,DAY03,4
369709,DAY03,4
370078,DAY03,4
370111,DAY03,4
370833,DAY03,4
373321,DAY03,4
373376,DAY03,4
375856,DAY03,4
376724,DAY03,4
377250,DAY03,4
378350,DAY03,4
378582,DAY03,4
379240,DAY03,4
380067,DAY03,4
380668,DAY03,4
380670,DAY03,4
380884,DAY03,4
382264,DAY03,4
382885,DAY03,4
383045,DAY03,4
383234,DAY03,4
383252,DAY03,4
383669,DAY03,4
386148,DAY03,4
386782,DAY03,4
387067,DAY03,4
388788,DAY03,4
390246,DAY03,4
390311,DAY03,4
390576,DAY03,4
390865,DAY03,4
391044,DAY03,4
392712,DAY03,4
392985,DAY03,4
393125,DAY03,4
396335,DAY03,4
398623,DAY03,4
399871,DAY03,4
400075,DAY03,4
402504,DAY03,4
402695,DAY03,4
402899,DAY03,4
402936,DAY03,4
403020,DAY03,4
406482,DAY03,4
407155,DAY03,4
408804,DAY03,4
408902,DAY03,4
408952,DAY03,4
409265,DAY03,4
409685,DAY03,4
412404,DAY03,4
412725,DAY03,4
412983,DAY03,4
415986,DAY03,4
417741,DAY03,4
418003,DAY03,4
418094,DAY03,4
418228,DAY03,4
420755,DAY03,4
420836,DAY03,4
421181,DAY03,4
421467,DAY03,4
421519,DAY03,4
421521,DAY03,4
421730,DAY03,4
421754,DAY03,4
424428,DAY03,4
425950,DAY03,4
427192,DAY03,4
428466,DAY03,4
429443,DAY03,4
430445,DAY03,4
430586,DAY03,4
430813,DAY03,4
431041,DAY03,4
431391,DAY03,4
431832,DAY03,4
432104,DAY03,4
432259,DAY03,4
432405,DAY03,4
432414,DAY03,4
432833,DAY03,4
432841,DAY03,4
433298,DAY03,4
433348,DAY03,4
433877,DAY03,4
434501,DAY03,4
436239,DAY03,4
436869,DAY03,4
438260,DAY03,4
438479,DAY03,4
438563,DAY03,4
440026,DAY03,4
440277,DAY03,4
441362,DAY03,4
441491,DAY03,4
441614,DAY03,4
442308,DAY03,4
444914,DAY03,4
446300,DAY03,4
446524,DAY03,4
446665,DAY03,4
447639,DAY03,4
447655,DAY03,4
447955,DAY03,4
448117,DAY03,4
449000,DAY03,4
449143,DAY03,4
449421,DAY03,4
449796,DAY03,4
450427,DAY03,4
450529,DAY03,4
451087,DAY03,4
451105,DAY03,4
451174,DAY03,4
451235,DAY03,4
451431,DAY03,4
451484,DAY03,4
451539,DAY03,4
451600,DAY03,4
451693,DAY03,4
451750,DAY03,4
452108,DAY03,4
452353,DAY03,4
452528,DAY03,4
452533,DAY03,4
452608,DAY03,4
452611,DAY03,4
453413,DAY03,4
453489,DAY03,4
453619,DAY03,4
453627,DAY03,4
453684,DAY03,4
453725,DAY03,4
453782,DAY03,4
454149,DAY03,4
454579,DAY03,4
454788,DAY03,4
455225,DAY03,4
456257,DAY03,4
456618,DAY03,4
457153,DAY03,4
457171,DAY03,4
457245,DAY03,4
458884,DAY03,4
458985,DAY03,4
459148,DAY03,4
460033,DAY03,4
460140,DAY03,4
460165,DAY03,4
460172,DAY03,4
460192,DAY03,4
460208,DAY03,4
460229,DAY03,4
460230,DAY03,4
460255,DAY03,4
460283,DAY03,4
460296,DAY03,4
460309,DAY03,4
460346,DAY03,4
460358,DAY03,4
460380,DAY03,4
460404,DAY03,4
460591,DAY03,4
729880,DAY03,4
730883,DAY03,4
737100,DAY03,4
738196,DAY03,4
742389,DAY03,4
742784,DAY03,4
743355,DAY03,4
744036,DAY03,4
745541,DAY03,4
749526,DAY03,4
752198,DAY03,4
753287,DAY03,4
758148,DAY03,4
758164,DAY03,4
768033,DAY03,4
768461,DAY03,4
776783,DAY03,4
777775,DAY03,4
778066,DAY03,4
780575,DAY03,4
780726,DAY03,4
784325,DAY03,4
786623,DAY03,4
789161,DAY03,4
789636,DAY03,4
795957,DAY03,4
797255,DAY03,4
797386,DAY03,4
797611,DAY03,4
798556,DAY03,4
798916,DAY03,4
799596,DAY03,4
800183,DAY03,4
800446,DAY03,4
800668,DAY03,4
800989,DAY03,4
801072,DAY03,4
801199,DAY03,4
802401,DAY03,4
802746,DAY03,4
802821,DAY03,4
802915,DAY03,4
802997,DAY03,4
803691,DAY03,4
804016,DAY03,4
805831,DAY03,4
806474,DAY03,4
806903,DAY03,4
808227,DAY03,4
809947,DAY03,4
810090,DAY03,4
810830,DAY03,4
812924,DAY03,4
816151,DAY03,4
817031,DAY03,4
817057,DAY03,4
817426,DAY03,4
817550,DAY03,4
818005,DAY03,4
818018,DAY03,4
818161,DAY03,4
818335,DAY03,4
819843,DAY03,4
823213,DAY03,4
825054,DAY03,4
825073,DAY03,4
825226,DAY03,4
825315,DAY03,4
825370,DAY03,4
826501,DAY03,4
828035,DAY03,4
828036,DAY03,4
829315,DAY03,4
829606,DAY03,4
829630,DAY03,4
830043,DAY03,4
835855,DAY03,4
835914,DAY03,4
836332,DAY03,4
837730,DAY03,4
837788,DAY03,4
837831,DAY03,4
839918,DAY03,4
841369,DAY03,4
841427,DAY03,4
855203,DAY03,4
857243,DAY03,4
857563,DAY03,4
729704,DAY03,4
732817,DAY03,4
732989,DAY03,4
733902,DAY03,4
734311,DAY03,4
737128,DAY03,4
737986,DAY03,4
738756,DAY03,4
739167,DAY03,4
739189,DAY03,4
744830,DAY03,4
792940,DAY03,4
793464,DAY03,4
793485,DAY03,4
795222,DAY03,4
795315,DAY03,4
795403,DAY03,4
798237,DAY03,4
800394,DAY03,4
800681,DAY03,4
803288,DAY03,4
803314,DAY03,4
803696,DAY03,4
804004,DAY03,4
804597,DAY03,4
805554,DAY03,4
805715,DAY03,4
805910,DAY03,4
807235,DAY03,4
807277,DAY03,4
807302,DAY03,4
807508,DAY03,4
807528,DAY03,4
807605,DAY03,4
807644,DAY03,4
809338,DAY03,4
809429,DAY03,4
809483,DAY03,4
809507,DAY03,4
809600,DAY03,4
811288,DAY03,4
811416,DAY03,4
811571,DAY03,4
811789,DAY03,4
811815,DAY03,4
811821,DAY03,4
812529,DAY03,4
812533,DAY03,4
812745,DAY03,4
812802,DAY03,4
813203,DAY03,4
813841,DAY03,4
813931,DAY03,4
813946,DAY03,4
814042,DAY03,4
815755,DAY03,4
816367,DAY03,4
817548,DAY03,4
817723,DAY03,4
820146,DAY03,4
823097,DAY03,4
824307,DAY03,4
382457,DAY03,4
382499,DAY03,4
383033,DAY03,4
383120,DAY03,4
383346,DAY03,4
386486,DAY03,4
386847,DAY03,4
387167,DAY03,4
388601,DAY03,4
390119,DAY03,4
412679,DAY03,4
414363,DAY03,4
414637,DAY03,4
415504,DAY03,4
417060,DAY03,4
417092,DAY03,4
418381,DAY03,4
419364,DAY03,4
419814,DAY03,4
420663,DAY03,4
420797,DAY03,4
420805,DAY03,4
420894,DAY03,4
421114,DAY03,4
422598,DAY03,4
422968,DAY03,4
423075,DAY03,4
423204,DAY03,4
423491,DAY03,4
423514,DAY03,4
423639,DAY03,4
423736,DAY03,4
423886,DAY03,4
424252,DAY03,4
424652,DAY03,4
432664,DAY03,4
433706,DAY03,4
433782,DAY03,4
434383,DAY03,4
434464,DAY03,4
434471,DAY03,4
435214,DAY03,4
435300,DAY03,4
436610,DAY03,4
437327,DAY03,4
437405,DAY03,4
438474,DAY03,4
438561,DAY03,4
438766,DAY03,4
439138,DAY03,4
439151,DAY03,4
439304,DAY03,4
439645,DAY03,4
439869,DAY03,4
439956,DAY03,4
440028,DAY03,4
440060,DAY03,4
440069,DAY03,4
440426,DAY03,4
440427,DAY03,4
440808,DAY03,4
441392,DAY03,4
441398,DAY03,4
443151,DAY03,4
443697,DAY03,4
444539,DAY03,4
445038,DAY03,4
445358,DAY03,4
445717,DAY03,4
445991,DAY03,4
446187,DAY03,4
446281,DAY03,4
446284,DAY03,4
446926,DAY03,4
447005,DAY03,4
447748,DAY03,4
447986,DAY03,4
448915,DAY03,4
448973,DAY03,4
449090,DAY03,4
449515,DAY03,4
450100,DAY03,4
450217,DAY03,4
450342,DAY03,4
451384,DAY03,4
451486,DAY03,4
452047,DAY03,4
452809,DAY03,4
453120,DAY03,4
453779,DAY03,4
454305,DAY03,4
454310,DAY03,4
454331,DAY03,4
454336,DAY03,4
454422,DAY03,4
454721,DAY03,4
454916,DAY03,4
454943,DAY03,4
455145,DAY03,4
455197,DAY03,4
455353,DAY03,4
455410,DAY03,4
455444,DAY03,4
455461,DAY03,4
455537,DAY03,4
455968,DAY03,4
455993,DAY03,4
456103,DAY03,4
456444,DAY03,4
456518,DAY03,4
456729,DAY03,4
456735,DAY03,4
456739,DAY03,4
456777,DAY03,4
456781,DAY03,4
457104,DAY03,4
458280,DAY03,4
458419,DAY03,4
458444,DAY03,4
458503,DAY03,4
458577,DAY03,4
458612,DAY03,4
458791,DAY03,4
458887,DAY03,4
458962,DAY03,4
106513,DAY03,4
109256,DAY03,4
109261,DAY03,4
110077,DAY03,4
110396,DAY03,4
110398,DAY03,4
110417,DAY03,4
111301,DAY03,4
111431,DAY03,4
112291,DAY03,4
112339,DAY03,4
112340,DAY03,4
112468,DAY03,4
112517,DAY03,4
112519,DAY03,4
112531,DAY03,4
112570,DAY03,4
112587,DAY03,4
112715,DAY03,4
113106,DAY03,4
113186,DAY03,4
118214,DAY03,4
118278,DAY03,4
119486,DAY03,4
119488,DAY03,4
119490,DAY03,4
120008,DAY03,4
121539,DAY03,4
121548,DAY03,4
121550,DAY03,4
121912,DAY03,4
123947,DAY03,4
123948,DAY03,4
123949,DAY03,4
123950,DAY03,4
124054,DAY03,4
125123,DAY03,4
125718,DAY03,4
125862,DAY03,4
131460,DAY03,4
132799,DAY03,4
132972,DAY03,4
133869,DAY03,4
134373,DAY03,4
134582,DAY03,4
134922,DAY03,4
135038,DAY03,4
135044,DAY03,4
368472,DAY03,4
369217,DAY03,4
371644,DAY03,4
372860,DAY03,4
381647,DAY03,4
387721,DAY03,4
388339,DAY03,4
389115,DAY03,4
390115,DAY03,4
391944,DAY03,4
391973,DAY03,4
391991,DAY03,4
392019,DAY03,4
392045,DAY03,4
394279,DAY03,4
394281,DAY03,4
394518,DAY03,4
394531,DAY03,4
394532,DAY03,4
400174,DAY03,4
401780,DAY03,4
401975,DAY03,4
410111,DAY03,4
411017,DAY03,4
412764,DAY03,4
415105,DAY03,4
416428,DAY03,4
419331,DAY03,4
419484,DAY03,4
419491,DAY03,4
425233,DAY03,4
429913,DAY03,4
439324,DAY03,4
441938,DAY03,4
443099,DAY03,4
445252,DAY03,4
445306,DAY03,4
446863,DAY03,4
446878,DAY03,4
448220,DAY03,4
449502,DAY03,4
728008,DAY03,4
730804,DAY03,4
734042,DAY03,4
734792,DAY03,4
757703,DAY03,4
770674,DAY03,4
782806,DAY03,4
790217,DAY03,4
792621,DAY03,4
793176,DAY03,4
805042,DAY03,4
805402,DAY03,4
823540,DAY03,4
823913,DAY03,4
825470,DAY03,4
826306,DAY03,4
827763,DAY03,4
827969,DAY03,4
828677,DAY03,4
828924,DAY03,4
845497,DAY03,4
858028,DAY03,4
727340,DAY03,4
740497,DAY03,4
740785,DAY03,4
749176,DAY03,4
749837,DAY03,4
781266,DAY03,4
783867,DAY03,4
796259,DAY03,4
806375,DAY03,4
810088,DAY03,4
810614,DAY03,4
819966,DAY03,4
826175,DAY03,4
826709,DAY03,4
358485,DAY03,4
364680,DAY03,4
381466,DAY03,4
381468,DAY03,4
381469,DAY03,4
382581,DAY03,4
411681,DAY03,4
430168,DAY03,4
431624,DAY03,4
433329,DAY03,4
444671,DAY03,4
444680,DAY03,4
447619,DAY03,4
447722,DAY03,4
449822,DAY03,4
453757,DAY03,4
454736,DAY03,4
456760,DAY03,4
459927,DAY03,4
460218,DAY03,4
97076,DAY03,4
100201,DAY03,4
101269,DAY03,4
102928,DAY03,4
102929,DAY03,4
105677,DAY03,4
106573,DAY03,4
106615,DAY03,4
108983,DAY03,4
118403,DAY03,4
119546,DAY03,4
120086,DAY03,4
120128,DAY03,4
120130,DAY03,4
121677,DAY03,4
121686,DAY03,4
121688,DAY03,4
134835,DAY03,4
134957,DAY03,4
134968,DAY03,4
135363,DAY03,4
135365,DAY03,4
135376,DAY03,4
135378,DAY03,4
138612,DAY03,4
138717,DAY03,4
138750,DAY03,4
138866,DAY03,4
139914,DAY03,4
139991,DAY03,4
140057,DAY03,4
140059,DAY03,4
140060,DAY03,4
140231,DAY03,4
140238,DAY03,4
140240,DAY03,4
140253,DAY03,4
140292,DAY03,4
140319,DAY03,4
140391,DAY03,4
140397,DAY03,4
140399,DAY03,4
344625,DAY05,4
344643,DAY05,4
345343,DAY05,4
346249,DAY05,4
346725,DAY05,4
346833,DAY05,4
346925,DAY05,4
347591,DAY05,4
347592,DAY05,4
347593,DAY05,4
347594,DAY05,4
348220,DAY05,4
348221,DAY05,4
348222,DAY05,4
348306,DAY05,4
348312,DAY05,4
348321,DAY05,4
348327,DAY05,4
357580,DAY05,4
358030,DAY05,4
358095,DAY05,4
358230,DAY05,4
358404,DAY05,4
358809,DAY05,4
358930,DAY05,4
358960,DAY05,4
358962,DAY05,4
358963,DAY05,4
359041,DAY05,4
359144,DAY05,4
359149,DAY05,4
359150,DAY05,4
359151,DAY05,4
359183,DAY05,4
359383,DAY05,4
359563,DAY05,4
359564,DAY05,4
359566,DAY05,4
360106,DAY05,4
360355,DAY05,4
360588,DAY05,4
360730,DAY05,4
360732,DAY05,4
360734,DAY05,4
360737,DAY05,4
361006,DAY05,4
361518,DAY05,4
361519,DAY05,4
361791,DAY05,4
361793,DAY05,4
361794,DAY05,4
362007,DAY05,4
362008,DAY05,4
362512,DAY05,4
362667,DAY05,4
362711,DAY05,4
363279,DAY05,4
363406,DAY05,4
365304,DAY05,4
365737,DAY05,4
365739,DAY05,4
365744,DAY05,4
365746,DAY05,4
366024,DAY05,4
366212,DAY05,4
366395,DAY05,4
366447,DAY05,4
